date,stock_name,predict
2021-11-05,TSLA,1217.1386510437721
2021-11-08,TSLA,1169.594650249378
2021-11-09,TSLA,1037.3161257093072
2021-11-10,TSLA,1062.6268825946634
2021-11-11,TSLA,1049.7737929033897
2021-11-12,TSLA,1035.1320384566982
2021-11-15,TSLA,1027.3078418442985
2021-11-16,TSLA,1055.4896004422887
2021-11-17,TSLA,1075.127960845103
2021-11-18,TSLA,1090.8602220061816
2021-11-19,TSLA,1145.6993966761952
2021-11-22,TSLA,1164.2874074422466
2021-11-23,TSLA,1106.545835322376
2021-11-24,TSLA,1107.4280778040466
2021-11-26,TSLA,1083.1723575094659
2021-11-29,TSLA,1141.8574047264938
2021-11-30,TSLA,1145.4990052279218
2021-12-01,TSLA,1093.6217276536415
2021-12-02,TSLA,1083.4525345168822
2021-12-03,TSLA,1019.5364249232981
2021-12-06,TSLA,1011.1788323077425
2021-12-07,TSLA,1045.9106020063252
2021-12-08,TSLA,1064.4932512544926
2021-12-09,TSLA,1011.3658515195232
2021-12-10,TSLA,1022.2723387772435
2021-12-13,TSLA,1017.0290907389374
2021-12-14,TSLA,1010.7637487364748
2021-12-15,TSLA,1013.6744256222756
2021-12-16,TSLA,1020.1840106685813
2021-12-17,TSLA,1019.4520971115729
2021-12-20,TSLA,1013.3570840767997
2021-12-21,TSLA,1012.2412924741913
2021-12-22,TSLA,1017.4229989491118
2021-12-23,TSLA,1019.9419603813656
2021-12-24,TSLA,1015.9945712369472
